"BOSTON CITY WEATHER SERVICE OFFICE, MA US (USW00094701)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1925-08-23,,81,56,0.00,0.0,0.0
1925-08-24,,84,61,0.00,0.0,0.0
1925-08-25,,90,64,0.00,0.0,0.0
1925-08-26,,92,66,0.00,0.0,0.0
1925-08-27,,67,55,0.00,0.0,0.0
1925-08-28,,72,50,0.00,0.0,0.0
1925-08-29,,78,53,0.00,0.0,0.0
1925-08-30,,86,60,0.00,0.0,0.0
1925-08-31,,90,65,0.00,0.0,0.0
1925-09-01,,86,67,0.00,0.0,0.0
1925-09-02,,81,63,0.00,0.0,0.0
1925-09-03,,66,60,0.00,0.0,0.0
1925-09-04,,66,60,1.46,0.0,0.0
1925-09-05,,76,59,0.00,0.0,0.0
1925-09-06,,67,62,0.00,0.0,0.0
1925-09-07,,65,54,0.57,0.0,0.0
1925-09-08,,80,58,0.09,0.0,0.0
1925-09-09,,66,52,0.00,0.0,0.0
1925-09-10,,83,59,0.00,0.0,0.0
1925-09-11,,90,71,0.00,0.0,0.0
1925-09-12,,87,72,0.00,0.0,0.0
1925-09-13,,83,64,0.00,0.0,0.0
1925-09-14,,81,62,0.44,0.0,0.0
1925-09-15,,65,58,0.00,0.0,0.0
1925-09-16,,60,56,0.87,0.0,0.0
1925-09-17,,63,55,0.00,0.0,0.0
1925-09-18,,77,58,0.00,0.0,0.0
1925-09-19,,71,57,0.00,0.0,0.0
1925-09-20,,71,54,0.00,0.0,0.0
1925-09-21,,82,57,0.01,0.0,0.0
1925-09-22,,60,46,0.00,0.0,0.0
1925-09-23,,63,42,0.00,0.0,0.0
1925-09-24,,72,51,0.00,0.0,0.0
1925-09-25,,61,44,0.00,0.0,0.0
1925-09-26,,67,41,0.00,0.0,0.0
1925-09-27,,74,49,0.00,0.0,0.0
1925-09-28,,81,60,0.01,0.0,0.0
1925-09-29,,64,46,0.00,0.0,0.0
1925-09-30,,56,42,0.00,0.0,0.0
1925-10-01,,56,40,0.00,0.0,0.0
1925-10-02,,66,45,0.00,0.0,0.0
1925-10-03,,65,54,0.89,0.0,0.0
1925-10-04,,64,53,0.00,0.0,0.0
1925-10-05,,55,46,0.46,0.0,0.0
1925-10-06,,69,43,0.00,0.0,0.0
1925-10-07,,60,47,0.00,0.0,0.0
1925-10-08,,60,46,0.00,0.0,0.0
1925-10-09,,57,50,0.49,0.0,0.0
1925-10-10,,50,33,0.35,0.0,0.0
1925-10-11,,52,34,0.00,0.0,0.0
1925-10-12,,59,44,0.00,0.0,0.0
1925-10-13,,56,41,0.00,0.0,0.0
1925-10-14,,61,38,0.08,0.0,0.0
1925-10-15,,70,49,0.35,0.0,0.0
1925-10-16,,70,48,0.00,0.0,0.0
1925-10-17,,79,51,0.03,0.0,0.0
1925-10-18,,54,40,0.00,0.0,0.0
1925-10-19,,,42,0.09,0.0,0.0
1925-10-20,,51,40,0.00,0.0,0.0
1925-10-21,,52,38,0.00,0.0,0.0
1925-10-22,,49,40,0.00,0.0,0.0
1925-10-23,,50,37,0.00,0.0,0.0
1925-10-24,,53,37,0.16,0.0,0.0
1925-10-25,,66,42,0.85,0.0,0.0
1925-10-26,,57,47,0.00,0.0,0.0
1925-10-27,,50,41,0.00,0.0,0.0
1925-10-28,,52,37,0.28,0.0,0.0
1925-10-29,,48,34,0.00,0.0,0.0
1925-10-30,,39,33,0.00,0.0,0.0
1925-10-31,,39,30,0.00,0.0,0.0
1925-11-01,,54,31,0.00,0.0,0.0
1925-11-02,,50,34,0.00,0.0,0.0
1925-11-03,,45,39,0.00,0.0,0.0
1925-11-04,,46,36,0.00,0.0,0.0
1925-11-05,,53,34,0.00,0.0,0.0
1925-11-06,,62,46,0.19,0.0,0.0
1925-11-07,,54,41,0.00,0.0,0.0
1925-11-08,,66,41,0.25,0.0,0.0
1925-11-09,,45,35,0.00,0.0,0.0
1925-11-10,,48,32,0.00,0.0,0.0
1925-11-11,,54,34,0.00,0.0,0.0
1925-11-12,,58,42,0.13,0.0,0.0
1925-11-13,,65,48,1.12,0.0,0.0
1925-11-14,,53,49,0.00,0.0,0.0
1925-11-15,,61,44,0.00,0.0,0.0
1925-11-16,,64,40,1.15,0.0,0.0
1925-11-17,,47,40,0.00,0.0,0.0
1925-11-18,,52,39,0.00,0.0,0.0
1925-11-19,,54,38,0.00,0.0,0.0
1925-11-20,,55,42,0.00,0.0,0.0
1925-11-21,,51,38,0.00,0.0,0.0
1925-11-22,,63,41,0.00,0.0,0.0
1925-11-23,,50,35,0.46,0.0,0.0
1925-11-24,,37,28,0.00,0.0,0.0
1925-11-25,,43,28,0.00,0.0,0.0
1925-11-26,,39,30,0.00,0.0,0.0
1925-11-27,,55,34,0.84,0.0,0.0
1925-11-28,,52,29,0.02,0.0,0.0
1925-11-29,,31,18,0.00,0.0,0.0
1925-11-30,,31,14,0.00,0.0,0.0
1925-12-01,,41,31,0.26,0.0,0.0
1925-12-02,,44,41,0.00,0.0,0.0
1925-12-03,,47,41,1.65,0.0,0.0
1925-12-04,,46,42,1.63,0.0,0.0
1925-12-05,,49,42,0.37,0.0,0.0
1925-12-06,,59,43,0.08,0.0,0.0
1925-12-07,,49,40,0.00,0.0,0.0
1925-12-08,,43,39,0.00,0.0,0.0
1925-12-09,,44,22,0.00,0.0,0.0
1925-12-10,,33,21,0.00,0.0,0.0
1925-12-11,,38,21,0.00,0.0,0.0
1925-12-12,,46,38,0.01,0.0,0.0
1925-12-13,,49,30,0.00,0.0,0.0
1925-12-14,,34,24,0.00,0.0,0.0
1925-12-15,,31,20,0.00,0.0,0.0
1925-12-16,,40,23,0.00,0.0,0.0
1925-12-17,,37,28,0.00,0.0,0.0
1925-12-18,,38,26,0.00,0.0,0.0
1925-12-19,,42,30,0.00,0.0,0.0
1925-12-20,,42,35,0.08,0.0,0.0
1925-12-21,,43,36,0.70,0.0,0.0
1925-12-22,,47,38,0.30,0.0,0.0
1925-12-23,,38,22,0.02,0.0,0.0
1925-12-24,,35,24,0.00,0.0,0.0
1925-12-25,,36,29,0.10,0.5,0.0
1925-12-26,,29,8,0.00,0.0,0.0
1925-12-27,,14,4,0.00,0.0,0.0
1925-12-28,,33,14,0.00,0.0,0.0
1925-12-29,,30,16,0.00,0.0,0.0
1925-12-30,,33,13,0.00,0.0,0.0
1925-12-31,,34,19,0.00,0.0,0.0
1926-01-01,,38,27,0.00,0.0,0.0
1926-01-02,,38,32,0.00,0.0,0.0
1926-01-03,,42,29,0.00,0.0,0.0
1926-01-04,,39,29,0.00,0.0,0.0
1926-01-05,,42,33,0.26,0.0,0.0
1926-01-06,,52,38,0.00,0.0,0.0
1926-01-07,,38,18,0.00,0.0,0.0
1926-01-08,,29,16,0.00,0.0,0.0
1926-01-09,,31,20,0.47,4.2,4.0
1926-01-10,,33,18,0.00,0.0,3.0
1926-01-11,,38,22,0.00,0.0,3.0
1926-01-12,,40,21,0.00,0.0,2.0
1926-01-13,,27,15,0.00,0.0,2.0
1926-01-14,,27,20,0.00,0.0,2.0
1926-01-15,,41,21,0.00,0.0,2.0
1926-01-16,,38,29,0.00,0.0,2.0
1926-01-17,,45,30,0.00,0.0,1.0
1926-01-18,,56,39,0.75,0.0,0.0
1926-01-19,,53,39,0.02,0.0,0.0
1926-01-20,,46,34,0.00,0.0,0.0
1926-01-21,,49,36,0.25,0.0,0.0
1926-01-22,,36,13,0.37,2.9,3.0
1926-01-23,,32,14,0.00,0.0,3.0
1926-01-24,,32,20,0.00,0.0,3.0
1926-01-25,,26,15,0.00,0.0,2.0
1926-01-26,,36,23,0.00,0.0,2.0
1926-01-27,,40,25,0.03,0.3,2.0
1926-01-28,,38,10,0.00,0.0,2.0
1926-01-29,,16,4,0.00,0.0,2.0
1926-01-30,,48,16,0.00,0.0,1.0
1926-01-31,,40,30,0.38,0.0,0.0
1926-02-01,,32,18,0.44,3.4,3.0
1926-02-02,,34,19,0.00,0.2,3.0
1926-02-03,,31,16,0.00,0.0,3.0
1926-02-04,,33,24,1.75,12.8,16.0
1926-02-05,,30,19,0.00,0.1,15.0
1926-02-06,,36,17,0.06,0.0,13.0
1926-02-07,,39,22,0.03,1.1,12.0
1926-02-08,,29,14,0.00,0.0,12.0
1926-02-09,,27,13,0.00,0.0,11.0
1926-02-10,,28,11,0.66,8.6,20.0
1926-02-11,,29,11,0.00,0.3,19.0
1926-02-12,,38,19,0.00,0.0,16.0
1926-02-13,,41,23,0.00,0.0,15.0
1926-02-14,,36,31,0.97,0.5,13.0
1926-02-15,,40,31,0.15,0.0,11.0
1926-02-16,,40,21,0.00,0.0,11.0
1926-02-17,,40,18,0.00,0.0,9.0
1926-02-18,,41,31,0.05,0.0,8.0
1926-02-19,,42,31,0.65,0.1,5.0
1926-02-20,,31,22,0.01,0.1,5.0
1926-02-21,,31,14,0.00,0.0,5.0
1926-02-22,,28,22,0.01,0.1,5.0
1926-02-23,,28,16,0.00,0.0,5.0
1926-02-24,,38,17,0.00,0.0,4.0
1926-02-25,,48,26,0.78,0.0,3.0
1926-02-26,,48,31,0.00,0.0,2.0
1926-02-27,,34,23,0.00,0.0,2.0
1926-02-28,,33,15,0.00,0.0,2.0
1926-03-01,,50,31,0.00,0.0,1.0
1926-03-02,,45,33,0.38,0.0,1.0
1926-03-03,,33,23,0.00,0.0,0.0
1926-03-04,,30,16,0.00,0.0,0.0
1926-03-05,,23,12,0.00,0.0,0.0
1926-03-06,,39,13,0.00,0.0,0.0
1926-03-07,,49,27,0.79,1.0,0.0
1926-03-08,,44,26,0.12,0.4,0.0
1926-03-09,,33,21,0.00,0.0,0.0
1926-03-10,,42,23,0.00,0.0,0.0
1926-03-11,,33,25,0.00,0.0,0.0
1926-03-12,,33,23,0.00,0.0,0.0
1926-03-13,,33,19,0.00,0.0,0.0
1926-03-14,,32,14,0.00,0.0,0.0
1926-03-15,,40,23,0.00,0.0,0.0
1926-03-16,,39,25,0.00,0.0,0.0
1926-03-17,,34,28,0.00,0.0,0.0
1926-03-18,,46,30,0.00,0.0,0.0
1926-03-19,,40,29,0.00,0.0,0.0
1926-03-20,,49,34,0.36,1.2,1.0
1926-03-21,,40,29,0.00,0.0,0.0
1926-03-22,,60,34,0.00,0.0,0.0
1926-03-23,,53,39,0.00,0.0,0.0
1926-03-24,,51,39,0.00,0.0,0.0
1926-03-25,,58,39,0.11,0.0,0.0
1926-03-26,,42,35,0.28,0.2,0.0
1926-03-27,,49,31,0.01,0.0,0.0
1926-03-28,,36,26,0.00,0.0,0.0
1926-03-29,,42,23,0.00,0.0,0.0
1926-03-30,,49,34,0.00,0.0,0.0
1926-03-31,,40,34,0.86,0.0,0.0
1926-04-01,,43,35,0.00,0.0,0.0
1926-04-02,,46,35,0.00,0.0,0.0
1926-04-03,,46,34,0.23,0.0,0.0
1926-04-04,,50,37,0.04,0.0,0.0
1926-04-05,,54,37,0.00,0.0,0.0
1926-04-06,,44,32,0.00,0.0,0.0
1926-04-07,,37,33,0.32,0.0,0.0
1926-04-08,,40,35,0.47,0.0,0.0
1926-04-09,,57,36,0.01,0.0,0.0
1926-04-10,,55,42,0.00,0.0,0.0
1926-04-11,,52,27,0.00,0.0,0.0
1926-04-12,,42,21,0.00,0.0,0.0
1926-04-13,,53,33,0.00,0.0,0.0
1926-04-14,,55,34,0.00,0.0,0.0
1926-04-15,,46,33,0.00,0.0,0.0
1926-04-16,,58,29,0.00,0.0,0.0
1926-04-17,,48,35,0.00,0.0,0.0
1926-04-18,,51,32,0.00,0.0,0.0
1926-04-19,,38,28,0.00,0.0,0.0
1926-04-20,,44,25,0.00,0.0,0.0
1926-04-21,,69,37,0.00,0.0,0.0
1926-04-22,,78,49,0.02,0.0,0.0
1926-04-23,,74,53,0.00,0.0,0.0
1926-04-24,,60,44,0.00,0.0,0.0
1926-04-25,,68,43,0.53,0.0,0.0
1926-04-26,,52,40,0.00,0.0,0.0
1926-04-27,,58,37,0.00,0.0,0.0
1926-04-28,,64,42,0.11,0.0,0.0
1926-04-29,,59,44,0.00,0.0,0.0
1926-04-30,,61,45,0.00,0.0,0.0
1926-05-01,,62,42,0.00,0.0,0.0
1926-05-02,,77,46,0.06,0.0,0.0
1926-05-03,,84,56,0.00,0.0,0.0
1926-05-04,,60,41,0.08,0.0,0.0
1926-05-05,,52,41,0.00,0.0,0.0
1926-05-06,,59,44,0.00,0.0,0.0
1926-05-07,,61,50,0.00,0.0,0.0
1926-05-08,,68,42,0.00,0.0,0.0
1926-05-09,,53,41,0.00,0.0,0.0
1926-05-10,,57,46,0.00,0.0,0.0
1926-05-11,,58,45,0.07,0.0,0.0
1926-05-12,,67,44,0.00,0.0,0.0
1926-05-13,,73,50,0.00,0.0,0.0
1926-05-14,,62,53,0.00,0.0,0.0
1926-05-15,,56,48,0.18,0.0,0.0
1926-05-16,,54,47,0.62,0.0,0.0
1926-05-17,,61,48,1.55,0.0,0.0
1926-05-18,,81,51,0.00,0.0,0.0
1926-05-19,,65,52,0.04,0.0,0.0
1926-05-20,,65,51,0.00,0.0,0.0
1926-05-21,,70,47,0.00,0.0,0.0
1926-05-22,,76,52,0.00,0.0,0.0
1926-05-23,,65,48,0.69,0.0,0.0
1926-05-24,,68,45,0.00,0.0,0.0
1926-05-25,,69,51,0.00,0.0,0.0
1926-05-26,,62,50,0.00,0.0,0.0
1926-05-27,,53,48,0.01,0.0,0.0
1926-05-28,,60,46,0.00,0.0,0.0
1926-05-29,,61,50,0.00,0.0,0.0
1926-05-30,,68,52,0.00,0.0,0.0
1926-05-31,,70,51,0.01,0.0,0.0
1926-06-01,,62,56,0.11,0.0,0.0
1926-06-02,,84,58,0.00,0.0,0.0
1926-06-03,,67,49,0.00,0.0,0.0
1926-06-04,,73,46,0.00,0.0,0.0
1926-06-05,,55,50,0.01,0.0,0.0
1926-06-06,,52,48,0.00,0.0,0.0
1926-06-07,,61,48,0.42,0.0,0.0
1926-06-08,,80,53,0.08,0.0,0.0
1926-06-09,,77,58,0.00,0.0,0.0
1926-06-10,,77,60,0.00,0.0,0.0
1926-06-11,,78,56,0.00,0.0,0.0
1926-06-12,,75,58,0.00,0.0,0.0
1926-06-13,,78,57,0.00,0.0,0.0
1926-06-14,,73,58,0.00,0.0,0.0
1926-06-15,,58,49,0.31,0.0,0.0
1926-06-16,,63,50,0.00,0.0,0.0
1926-06-17,,69,48,0.00,0.0,0.0
1926-06-18,,73,56,0.04,0.0,0.0
1926-06-19,,72,55,0.00,0.0,0.0
1926-06-20,,70,52,0.00,0.0,0.0
1926-06-21,,75,53,0.00,0.0,0.0
1926-06-22,,74,55,0.00,0.0,0.0
1926-06-23,,70,55,0.05,0.0,0.0
1926-06-24,,80,58,0.00,0.0,0.0
1926-06-25,,84,65,0.00,0.0,0.0
1926-06-26,,80,63,0.31,0.0,0.0
1926-06-27,,78,63,0.00,0.0,0.0
1926-06-28,,79,61,0.00,0.0,0.0
1926-06-29,,86,62,0.00,0.0,0.0
1926-06-30,,88,69,0.00,0.0,0.0
1926-07-01,,79,63,0.00,0.0,0.0
1926-07-02,,82,67,0.00,0.0,0.0
1926-07-03,,79,69,0.00,0.0,0.0
1926-07-04,,79,66,0.00,0.0,0.0
1926-07-05,,80,59,0.00,0.0,0.0
1926-07-06,,75,58,0.03,0.0,0.0
1926-07-07,,75,63,0.00,0.0,0.0
1926-07-08,,84,62,0.00,0.0,0.0
1926-07-09,,84,61,0.00,0.0,0.0
1926-07-10,,68,59,0.00,0.0,0.0
1926-07-11,,78,62,0.00,0.0,0.0
1926-07-12,,79,58,0.00,0.0,0.0
1926-07-13,,75,62,0.00,0.0,0.0
1926-07-14,,66,56,0.20,0.0,0.0
1926-07-15,,66,57,0.29,0.0,0.0
1926-07-16,,64,57,0.33,0.0,0.0
1926-07-17,,87,59,0.00,0.0,0.0
1926-07-18,,87,64,0.26,0.0,0.0
1926-07-19,,77,63,0.00,0.0,0.0
1926-07-20,,91,65,0.00,0.0,0.0
1926-07-21,,98,70,0.00,0.0,0.0
1926-07-22,,103,75,0.06,0.0,0.0
1926-07-23,,82,71,0.02,0.0,0.0
1926-07-24,,79,69,2.33,0.0,0.0
1926-07-25,,82,67,0.00,0.0,0.0
1926-07-26,,72,60,0.00,0.0,0.0
1926-07-27,,79,60,0.00,0.0,0.0
1926-07-28,,79,64,0.00,0.0,0.0
1926-07-29,,68,59,0.24,0.0,0.0
1926-07-30,,68,58,2.30,0.0,0.0
1926-07-31,,65,58,0.00,0.0,0.0
1926-08-01,,76,59,0.00,0.0,0.0
1926-08-02,,80,65,0.50,0.0,0.0
1926-08-03,,94,72,0.06,0.0,0.0
1926-08-04,,92,72,0.00,0.0,0.0
1926-08-05,,72,63,0.00,0.0,0.0
1926-08-06,,74,61,0.00,0.0,0.0
1926-08-07,,78,65,0.92,0.0,0.0
1926-08-08,,82,67,0.00,0.0,0.0
1926-08-09,,86,65,0.00,0.0,0.0
1926-08-10,,78,68,0.00,0.0,0.0
1926-08-11,,86,71,0.07,0.0,0.0
1926-08-12,,75,63,0.30,0.0,0.0
1926-08-13,,79,63,0.42,0.0,0.0
1926-08-14,,82,74,0.03,0.0,0.0
1926-08-15,,77,67,0.00,0.0,0.0
1926-08-16,,73,58,1.54,0.0,0.0
1926-08-17,,83,58,0.00,0.0,0.0
1926-08-18,,72,60,0.00,0.0,0.0
1926-08-19,,70,55,0.00,0.0,0.0
1926-08-20,,71,56,0.00,0.0,0.0
1926-08-21,,67,56,0.00,0.0,0.0
1926-08-22,,69,59,0.00,0.0,0.0
1926-08-23,,77,58,0.00,0.0,0.0
1926-08-24,,75,65,0.01,0.0,0.0
1926-08-25,,69,62,0.00,0.0,0.0
1926-08-26,,69,62,0.06,0.0,0.0
1926-08-27,,73,62,0.00,0.0,0.0
1926-08-28,,81,62,0.00,0.0,0.0
1926-08-29,,91,69,0.00,0.0,0.0
1926-08-30,,79,63,0.00,0.0,0.0
1926-08-31,,76,58,0.00,0.0,0.0
1926-09-01,,77,52,0.00,0.0,0.0
1926-09-02,,66,57,0.00,0.0,0.0
1926-09-03,,65,54,0.00,0.0,0.0
1926-09-04,,67,52,0.00,0.0,0.0
1926-09-05,,62,57,0.08,0.0,0.0
1926-09-06,,70,56,0.15,0.0,0.0
1926-09-07,,79,62,0.00,0.0,0.0
1926-09-08,,72,57,0.00,0.0,0.0
1926-09-09,,78,59,0.00,0.0,0.0
1926-09-10,,77,61,0.00,0.0,0.0
1926-09-11,,78,55,0.00,0.0,0.0
1926-09-12,,79,57,0.01,0.0,0.0
1926-09-13,,70,52,0.07,0.0,0.0
1926-09-14,,63,47,0.00,0.0,0.0
1926-09-15,,65,48,0.00,0.0,0.0
1926-09-16,,68,54,0.00,0.0,0.0
1926-09-17,,64,57,0.06,0.0,0.0
1926-09-18,,66,56,0.00,0.0,0.0
1926-09-19,,70,53,0.00,0.0,0.0
1926-09-20,,73,57,0.00,0.0,0.0
1926-09-21,,67,56,0.00,0.0,0.0
1926-09-22,,76,51,0.00,0.0,0.0
1926-09-23,,66,58,0.02,0.0,0.0
1926-09-24,,75,57,0.42,0.0,0.0
1926-09-25,,89,69,0.25,0.0,0.0
1926-09-26,,71,51,0.02,0.0,0.0
1926-09-27,,58,47,0.00,0.0,0.0
1926-09-28,,57,49,0.00,0.0,0.0
1926-09-29,,61,51,0.00,0.0,0.0
1926-09-30,,70,53,0.00,0.0,0.0
1926-10-01,,57,48,0.00,0.0,0.0
1926-10-02,,67,47,0.01,0.0,0.0
1926-10-03,,76,59,0.00,0.0,0.0
1926-10-04,,76,51,0.00,0.0,0.0
1926-10-05,,84,61,0.00,0.0,0.0
1926-10-06,,75,61,0.21,0.0,0.0
1926-10-07,,67,50,0.00,0.0,0.0
1926-10-08,,57,44,0.00,0.0,0.0
1926-10-09,,53,41,0.00,0.0,0.0
1926-10-10,,53,40,0.00,0.0,0.0
1926-10-11,,62,41,0.00,0.0,0.0
1926-10-12,,72,45,0.00,0.0,0.0
1926-10-13,,72,51,0.48,0.0,0.0
1926-10-14,,70,51,0.00,0.0,0.0
1926-10-15,,65,43,0.00,0.0,0.0
1926-10-16,,59,39,0.00,0.0,0.0
1926-10-17,,60,43,0.16,0.0,0.0
1926-10-18,,48,37,0.00,0.0,0.0
1926-10-19,,49,40,0.00,0.0,0.0
1926-10-20,,47,39,0.73,0.0,0.0
1926-10-21,,49,37,0.06,0.0,0.0
1926-10-22,,59,36,0.00,0.0,0.0
1926-10-23,,65,47,0.00,0.0,0.0
1926-10-24,,64,45,1.25,0.0,0.0
1926-10-25,,69,45,0.30,0.0,0.0
1926-10-26,,53,38,0.00,0.0,0.0
1926-10-27,,50,38,0.00,0.0,0.0
1926-10-28,,56,35,0.00,0.0,0.0
1926-10-29,,69,46,0.00,0.0,0.0
1926-10-30,,64,46,0.00,0.0,0.0
1926-10-31,,64,38,0.38,0.0,0.0
1926-11-01,,50,35,0.00,0.0,0.0
1926-11-02,,50,36,0.06,0.0,0.0
1926-11-03,,49,36,0.00,0.0,0.0
1926-11-04,,45,35,0.00,0.0,0.0
1926-11-05,,51,34,0.00,0.0,0.0
1926-11-06,,54,35,0.00,0.0,0.0
1926-11-07,,66,44,0.00,0.0,0.0
1926-11-08,,57,46,0.00,0.0,0.0
1926-11-09,,68,46,0.79,0.0,0.0
1926-11-10,,65,34,0.24,0.0,0.0
1926-11-11,,40,27,0.00,0.0,0.0
1926-11-12,,40,25,0.00,0.0,0.0
1926-11-13,,44,34,0.00,0.0,0.0
1926-11-14,,47,37,0.00,0.0,0.0
1926-11-15,,66,39,0.00,0.0,0.0
1926-11-16,,71,56,0.16,0.0,0.0
1926-11-17,,58,46,0.00,0.0,0.0
1926-11-18,,52,42,0.04,0.0,0.0
1926-11-19,,59,38,1.71,0.0,0.0
1926-11-20,,45,34,0.00,0.0,0.0
1926-11-21,,41,34,0.00,0.0,0.0
1926-11-22,,44,32,0.00,0.0,0.0
1926-11-23,,46,37,0.00,0.0,0.0
1926-11-24,,56,36,0.00,0.0,0.0
1926-11-25,,40,30,0.00,0.0,0.0
1926-11-26,,60,35,0.10,0.0,0.0
1926-11-27,,60,26,0.48,0.0,0.0
1926-11-28,,35,20,0.00,0.0,0.0
1926-11-29,,58,35,0.00,0.0,0.0
1926-11-30,,51,42,0.49,0.0,0.0
1926-12-01,,48,39,0.00,0.0,0.0
1926-12-02,,41,13,0.00,0.0,0.0
1926-12-03,,32,12,0.09,0.0,0.0
1926-12-04,,34,6,0.02,1.1,1.0
1926-12-05,,30,4,1.18,8.0,9.0
1926-12-06,,28,15,0.02,4.0,11.0
1926-12-07,,31,13,0.00,0.0,10.0
1926-12-08,,40,27,0.00,0.0,8.0
1926-12-09,,35,24,0.00,0.0,8.0
1926-12-10,,32,28,0.16,1.3,9.0
1926-12-11,,39,31,0.00,0.0,8.0
1926-12-12,,42,31,0.00,0.0,7.0
1926-12-13,,44,29,0.00,0.0,6.0
1926-12-14,,51,30,0.00,0.0,3.0
1926-12-15,,32,24,0.05,0.6,4.0
1926-12-16,,28,18,0.00,0.3,4.0
1926-12-17,,32,18,0.00,0.0,4.0
1926-12-18,,18,6,0.00,0.0,3.0
1926-12-19,,24,6,0.00,0.0,3.0
1926-12-20,,31,15,0.01,0.1,3.0
1926-12-21,,48,31,0.00,0.0,3.0
1926-12-22,,39,24,0.00,0.0,2.0
1926-12-23,,34,19,0.00,0.0,1.0
1926-12-24,,41,25,0.11,0.0,0.0
1926-12-25,,46,34,0.00,0.0,0.0
1926-12-26,,34,16,0.62,8.3,8.0
1926-12-27,,35,16,0.00,0.0,7.0
1926-12-28,,39,23,1.69,0.5,5.0
1926-12-29,,39,28,0.01,0.0,5.0
1926-12-30,,32,22,0.00,0.0,5.0
1926-12-31,,42,26,0.00,0.0,2.0
1927-01-01,,38,32,0.06,0.0,2.0
1927-01-02,,34,24,0.00,0.0,1.0
1927-01-03,,37,22,0.00,0.0,1.0
1927-01-04,,43,25,0.10,0.0,1.0
1927-01-05,,42,30,0.00,0.0,1.0
1927-01-06,,31,26,0.00,0.0,1.0
1927-01-07,,28,17,0.00,0.0,1.0
1927-01-08,,27,15,0.00,0.0,0.0
1927-01-09,,23,15,0.00,0.0,0.0
1927-01-10,,23,15,0.01,0.1,0.0
1927-01-11,,35,19,0.92,9.2,9.0
1927-01-12,,31,19,0.00,0.2,8.0
1927-01-13,,37,20,0.00,0.0,6.0
1927-01-14,,50,34,0.36,0.0,1.0
1927-01-15,,41,19,0.30,1.1,1.0
1927-01-16,,24,13,0.31,3.7,4.0
1927-01-17,,34,17,0.00,0.0,3.0
1927-01-18,,44,24,0.00,0.0,2.0
1927-01-19,,52,35,0.00,0.0,1.0
1927-01-20,,52,40,0.24,0.0,0.0
1927-01-21,,40,36,0.08,0.0,0.0
1927-01-22,,51,32,0.00,0.0,0.0
1927-01-23,,32,21,0.14,1.4,1.0
1927-01-24,,33,22,0.00,0.4,1.0
1927-01-25,,42,23,0.00,0.0,1.0
1927-01-26,,33,0,0.00,0.0,1.0
1927-01-27,,29,0,0.00,0.0,1.0
1927-01-28,,46,20,0.00,0.0,0.0
1927-01-29,,52,43,0.07,0.0,0.0
1927-01-30,,49,37,0.02,0.0,0.0
1927-01-31,,46,30,0.00,0.0,0.0
1927-02-01,,38,28,0.00,0.0,0.0
1927-02-02,,46,30,0.00,0.0,0.0
1927-02-03,,49,26,0.00,0.0,0.0
1927-02-04,,49,19,0.00,0.0,0.0
1927-02-05,,25,11,0.05,0.0,0.0
1927-02-06,,30,23,0.00,0.0,0.0
1927-02-07,,45,22,0.00,0.0,0.0
1927-02-08,,44,29,0.00,0.0,0.0
1927-02-09,,41,34,0.00,0.0,0.0
1927-02-10,,46,30,0.00,0.0,0.0
1927-02-11,,32,26,0.04,0.0,0.0
1927-02-12,,45,29,0.00,0.0,0.0
1927-02-13,,34,24,0.07,0.0,0.0
1927-02-14,,34,24,0.69,0.0,0.0
1927-02-15,,43,23,0.00,0.0,0.0
1927-02-16,,44,30,0.16,0.0,0.0
1927-02-17,,38,33,0.00,0.0,0.0
1927-02-18,,38,33,0.06,0.0,0.0
1927-02-19,,37,23,0.62,0.0,0.0
1927-02-20,,28,12,0.85,0.0,0.0
1927-02-21,,27,12,0.03,0.0,0.0
1927-02-22,,38,24,0.00,0.0,0.0
1927-02-23,,48,32,0.03,0.0,0.0
1927-02-24,,41,32,0.00,0.0,0.0
1927-02-25,,36,31,0.00,0.0,0.0
1927-02-26,,44,33,0.68,0.0,0.0
1927-02-27,,39,26,0.00,0.0,0.0
1927-02-28,,42,25,0.00,0.0,0.0
1927-03-01,,36,24,0.00,0.0,0.0
1927-03-02,,35,19,0.00,0.0,0.0
1927-03-03,,29,16,0.00,0.0,0.0
1927-03-04,,34,16,0.00,0.0,0.0
1927-03-05,,46,24,0.00,0.0,0.0
1927-03-06,,42,37,0.05,0.0,0.0
1927-03-07,,43,36,0.00,0.0,0.0
1927-03-08,,50,38,0.28,0.0,0.0
1927-03-09,,48,34,0.00,0.0,0.0
1927-03-10,,52,28,0.00,0.0,0.0
1927-03-11,,65,36,0.00,0.0,0.0
1927-03-12,,68,40,0.00,0.0,0.0
1927-03-13,,68,42,0.00,0.0,0.0
1927-03-14,,69,50,0.00,0.0,0.0
1927-03-15,,63,44,0.00,0.0,0.0
1927-03-16,,64,43,0.00,0.0,0.0
1927-03-17,,52,38,0.00,0.0,0.0
1927-03-18,,53,38,0.02,0.0,0.0
1927-03-19,,68,48,0.00,0.0,0.0
1927-03-20,,56,33,0.21,0.2,0.0
1927-03-21,,39,34,0.60,0.4,0.0
1927-03-22,,45,28,0.01,0.0,0.0
1927-03-23,,35,24,0.00,0.0,0.0
