"CAMBRIDGE, MA US (USC00191097)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1899-12-08,,43,28,0.00,,
1899-12-09,,33,22,0.00,,
1899-12-10,,49,20,0.00,,
1899-12-11,,64,25,0.00,,
1899-12-12,,66,47,0.00,,
1899-12-13,,58,35,0.19,,
1899-12-14,,46,30,0.00,,
1899-12-15,,42,32,0.57,,0.0
1899-12-16,,36,17,0.00,,
1899-12-17,,40,18,0.00,,
1899-12-18,,54,35,0.05,,
1899-12-19,,63,36,0.00,,
1899-12-20,,42,30,0.33,,
1899-12-21,,49,27,0.00,,
1899-12-22,,45,34,0.00,,
1899-12-23,,44,35,0.00,,
1899-12-24,,43,28,0.00,,
1899-12-25,,39,30,0.35,,
1899-12-26,,29,18,0.00,,
1899-12-27,,29,16,0.00,,
1899-12-28,,29,16,0.00,,
1899-12-29,,27,13,0.00,,
1899-12-30,,20,11,0.00,,
1899-12-31,,19,4,0.00,,0.0
1900-01-01,,19,11,0.31,,
1900-01-02,,28,10,0.57,,
1900-01-03,,19,9,0.00,,
1900-01-04,,35,2,0.00,,
1900-01-05,,44,15,0.00,,
1900-01-06,,40,35,0.00,,
1900-01-07,,43,15,0.00,,
1900-01-08,,42,30,0.09,,
1900-01-09,,38,7,0.00,,
1900-01-10,,43,16,0.00,,
1900-01-11,,37,11,0.00,,
1900-01-12,,36,19,1.39,,
1900-01-13,,33,24,0.00,,
1900-01-14,,37,21,0.00,,
1900-01-15,,40,28,0.12,,4.0
1900-01-16,,45,,0.12,,
1900-01-17,,,28,0.00,,
1900-01-18,,48,18,0.00,,
1900-01-19,,56,23,0.00,,
1900-01-20,,52,40,0.08,,
1900-01-21,,41,25,0.53,,
1900-01-22,,51,19,0.00,,
1900-01-23,,54,,0.00,,
1900-01-24,,,13,0.00,,
1900-01-25,,36,19,0.54,,
1900-01-26,,28,23,0.00,,
1900-01-27,,30,9,0.00,,
1900-01-28,,47,14,0.96,,
1900-01-29,,36,,0.00,,
1900-01-30,,,12,0.00,,
1900-01-31,,32,,0.00,,0.0
1900-02-01,,,5,0.00,,
1900-02-02,,22,5,0.00,,
1900-02-03,,33,7,0.00,,
1900-02-04,,47,13,0.00,,
1900-02-05,,35,32,0.84,,
1900-02-06,,36,19,0.00,,
1900-02-07,,41,20,0.00,,
1900-02-08,,39,24,0.00,,
1900-02-09,,41,36,0.68,,
1900-02-10,,36,28,0.07,,
1900-02-11,,40,28,0.00,,
1900-02-12,,56,30,0.05,,
1900-02-13,,59,38,1.38,,
1900-02-14,,37,28,0.55,,
1900-02-15,,44,27,0.00,,0.0
1900-02-16,,27,20,0.00,,
1900-02-17,,32,20,0.00,,
1900-02-18,,23,15,0.74,,
1900-02-19,,30,10,0.09,,
1900-02-20,,36,2,0.00,,
1900-02-21,,43,14,0.00,,
1900-02-22,,44,30,0.39,,
1900-02-23,,40,30,1.81,,
1900-02-24,,54,30,0.00,,
1900-02-25,,29,,1.58,,
1900-02-26,,,11,0.00,,
1900-02-27,,18,-5,0.00,,
1900-02-28,,39,2,0.00,,0.0
1900-03-01,,54,7,0.16,,
1900-03-02,,35,30,1.67,,
1900-03-03,,34,25,0.00,,
1900-03-04,,45,23,0.00,,
1900-03-05,,30,20,0.03,,
1900-03-06,,37,16,0.23,,
1900-03-07,,37,21,0.29,,
1900-03-08,,38,21,0.00,,
1900-03-09,,50,22,0.00,,
1900-03-10,,50,,0.00,,
1900-03-11,,,15,0.00,,
1900-03-12,,29,6,0.00,,
1900-03-13,,40,10,0.00,,
1900-03-14,,47,24,0.00,,
1900-03-15,,56,18,0.00,,0.0
1900-03-16,,50,22,1.77,,
1900-03-17,,34,19,0.28,,
1900-03-18,,52,9,0.00,,
1900-03-19,,59,17,0.00,,
1900-03-20,,54,,0.19,,
1900-03-21,,,26,0.00,,
1900-03-22,,51,22,0.00,,
1900-03-23,,54,34,0.00,,
1900-03-24,,36,27,0.00,,
1900-03-25,,42,21,0.00,,
1900-03-26,,43,22,0.00,,
1900-03-27,,45,31,0.24,,
1900-03-28,,45,29,0.00,,
1900-03-29,,40,29,0.00,,
1900-03-30,,47,26,0.00,,
1900-03-31,,43,31,0.00,,0.0
1900-04-01,,55,30,0.00,,
1900-04-02,,59,35,0.00,,
1900-04-03,,45,38,0.44,,
1900-04-04,,50,35,0.00,,
1900-04-05,,55,29,0.00,,
1900-04-06,,64,32,0.00,,
1900-04-07,,56,39,0.00,,
1900-04-08,,53,34,0.00,,
1900-04-09,,42,27,0.00,,
1900-04-10,,48,24,0.00,,
1900-04-11,,53,31,0.00,,
1900-04-12,,44,32,0.00,,
1900-04-13,,50,37,0.55,,
1900-04-14,,55,33,0.00,,
1900-04-15,,63,39,0.00,,0.0
1900-04-16,,66,33,0.00,,
1900-04-17,,55,42,0.00,,
1900-04-18,,61,47,0.24,,
1900-04-19,,74,54,0.38,,
1900-04-20,,72,43,0.00,,
1900-04-21,,75,42,0.00,,
1900-04-22,,61,50,0.00,,
1900-04-23,,58,43,0.15,,
1900-04-24,,55,46,0.14,,
1900-04-25,,63,35,0.00,,
1900-04-26,,63,41,0.00,,
1900-04-27,,51,,0.00,,
1900-04-28,,56,35,0.00,,
1900-04-29,,72,34,0.00,,
1900-04-30,,81,43,0.00,,0.0
1900-05-01,,64,43,0.00,,
1900-05-02,,72,36,0.00,,
1900-05-03,,59,52,1.38,,
1900-05-04,,56,43,0.94,,
1900-05-05,,56,39,0.00,,
1900-05-06,,60,33,0.00,,
1900-05-07,,58,36,0.00,,
1900-05-08,,76,39,0.06,,
1900-05-09,,77,46,0.08,,
1900-05-10,,50,32,0.17,,
1900-05-11,,61,28,0.00,,
1900-05-12,,66,35,0.00,,
1900-05-13,,81,47,0.00,,
1900-05-14,,88,47,0.00,,
1900-05-15,,93,46,0.00,,0.0
1900-05-16,,74,53,0.23,,
1900-05-17,,60,49,0.00,,
1900-05-18,,50,45,0.01,,
1900-05-19,,56,45,1.25,,
1900-05-20,,60,55,0.81,,
1900-05-21,,68,39,0.00,,
1900-05-22,,71,41,0.00,,
1900-05-23,,75,45,0.00,,
1900-05-24,,67,51,0.00,,
1900-05-25,,64,49,0.00,,
1900-05-26,,63,39,0.00,,
1900-05-27,,75,43,0.00,,
1900-05-28,,65,45,0.00,,
1900-05-29,,75,34,0.00,,
1900-05-30,,83,50,0.00,,
1900-05-31,,88,58,0.00,,0.0
1900-06-01,,89,64,0.00,,
1900-06-02,,86,,0.00,,
1900-06-03,,,57,0.09,,
1900-06-04,,69,51,0.96,,
1900-06-05,,78,41,0.00,,
1900-06-06,,84,53,0.00,,
1900-06-07,,81,53,0.00,,
1900-06-08,,82,57,0.00,,
1900-06-09,,84,64,0.09,,
1900-06-10,,74,50,0.00,,
1900-06-11,,84,50,0.00,,
1900-06-12,,79,60,0.00,,
1900-06-13,,77,52,0.00,,
1900-06-14,,76,53,0.00,,
1900-06-15,,79,69,0.07,,
1900-06-16,,84,50,0.00,,
1900-06-17,,77,58,0.00,,
1900-06-18,,71,54,0.00,,
1900-06-19,,71,48,0.00,,
1900-06-20,,83,53,0.00,,
1900-06-21,,88,58,0.00,,
1900-06-22,,88,62,0.00,,
1900-06-23,,75,53,0.94,,
1900-06-24,,84,54,0.00,,
1900-06-25,,87,68,0.00,,
1900-06-26,,84,51,0.00,,
1900-06-27,,95,61,0.00,,
1900-06-28,,91,71,0.00,,
1900-06-29,,84,66,0.32,,
1900-06-30,,73,56,0.00,,
1900-07-01,,74,53,0.00,,
1900-07-02,,78,54,0.00,,
1900-07-03,,81,53,0.00,,
1900-07-04,,87,62,0.00,,
1900-07-05,,80,62,0.00,,
1900-07-06,,89,61,0.00,,
1900-07-07,,97,58,0.06,,
1900-07-08,,92,67,0.00,,
1900-07-09,,83,65,0.00,,
1900-07-10,,83,58,0.07,,
1900-07-11,,88,55,0.00,,
1900-07-12,,87,66,0.00,,
1900-07-13,,82,57,0.47,,
1900-07-14,,83,61,0.00,,
1900-07-15,,89,58,0.00,,
1900-07-16,,96,71,0.00,,
1900-07-17,,96,75,0.00,,
1900-07-18,,98,77,0.00,,
1900-07-19,,88,60,0.13,,
1900-07-20,,79,59,0.00,,
1900-07-21,,79,62,0.00,,
1900-07-22,,87,65,0.00,,
1900-07-23,,95,68,0.00,,
1900-07-24,,92,69,0.00,,
1900-07-25,,89,61,0.00,,
1900-07-26,,76,62,1.33,,
1900-07-27,,79,53,0.18,,
1900-07-28,,83,58,0.00,,
1900-07-29,,88,63,0.00,,
1900-07-30,,83,63,0.00,,
1900-07-31,,88,63,0.00,,
1900-08-01,,83,68,0.00,,
1900-08-02,,80,51,0.00,,
1900-08-03,,80,55,0.00,,
1900-08-04,,77,49,0.00,,
1900-08-05,,84,51,0.00,,
1900-08-06,,93,63,0.00,,
1900-08-07,,76,68,0.00,,
1900-08-08,,86,63,0.23,,
1900-08-09,,92,66,0.00,,
1900-08-10,,95,65,0.00,,
1900-08-11,,95,,0.43,,
1900-08-12,,,63,0.00,,
1900-08-13,,69,58,0.00,,
1900-08-14,,73,54,0.29,,
1900-08-15,,75,56,0.26,,
1900-08-16,,80,63,0.99,,
1900-08-17,,87,59,0.00,,
1900-08-18,,82,54,0.00,,
1900-08-19,,76,60,0.00,,
1900-08-20,,72,51,0.00,,
1900-08-21,,75,53,0.00,,
1900-08-22,,80,56,0.00,,
1900-08-23,,84,50,0.00,,
1900-08-24,,86,62,0.00,,
1900-08-25,,93,72,0.00,,
1900-08-26,,97,68,0.00,,
1900-08-27,,92,72,0.00,,
1900-08-28,,81,68,0.56,,
1900-08-29,,81,63,0.00,,
1900-08-30,,89,61,0.00,,
1900-08-31,,80,61,0.00,,
1900-09-01,,77,60,0.00,,
1900-09-02,,86,58,0.00,,
1900-09-03,,91,67,0.00,,
1900-09-04,,88,69,0.00,,
1900-09-05,,82,58,0.00,,
1900-09-06,,92,65,0.00,,
1900-09-07,,77,68,0.00,,
1900-09-08,,81,51,0.00,,
1900-09-09,,83,60,0.00,,
1900-09-10,,74,51,0.00,,
1900-09-11,,88,60,0.00,,
1900-09-12,,90,64,0.00,,
1900-09-13,,77,52,0.00,,
1900-09-14,,83,48,0.00,,
1900-09-15,,69,48,0.00,,0.0
1900-09-16,,69,53,0.00,,
1900-09-17,,71,54,1.30,,
1900-09-18,,68,51,0.00,,
1900-09-19,,61,40,2.25,,
1900-09-20,,69,38,0.00,,
1900-09-21,,75,57,0.00,,
1900-09-22,,71,54,0.81,,
1900-09-23,,70,49,0.00,,
1900-09-24,,74,51,0.00,,
1900-09-25,,70,50,0.00,,
1900-09-26,,73,46,0.00,,
1900-09-27,,77,52,0.00,,
1900-09-28,,58,58,0.04,,
1900-09-29,,66,46,0.00,,
1900-09-30,,,56,0.14,,0.0
1900-10-01,,72,,0.00,,
1900-10-02,,69,53,0.00,,
1900-10-03,,61,55,0.00,,
1900-10-04,,75,56,0.00,,
1900-10-05,,81,,0.00,,
1900-10-06,,,54,0.00,,
1900-10-07,,76,52,0.07,,
1900-10-08,,81,,0.00,,
1900-10-09,,,,1.06,,
1900-10-10,,,44,1.05,,
1900-10-11,,64,45,0.22,,
1900-10-12,,76,44,0.20,,
1900-10-13,,67,49,0.00,,
1900-10-14,,63,54,0.51,,
1900-10-15,,66,52,0.00,,0.0
1900-10-16,,76,46,0.00,,
1900-10-17,,56,34,0.00,,
1900-10-18,,61,34,0.00,,
1900-10-19,,44,36,0.00,,
1900-10-20,,58,29,0.00,,
1900-10-21,,68,37,0.00,,
1900-10-22,,78,51,0.00,,
1900-10-23,,81,54,0.00,,
1900-10-24,,78,59,0.08,,
1900-10-25,,62,52,0.00,,
1900-10-26,,57,44,0.00,,
1900-10-27,,63,47,0.00,,
1900-10-28,,56,51,0.05,,
1900-10-29,,57,50,0.47,,
1900-10-30,,58,44,0.00,,
1900-10-31,,54,42,0.00,,0.0
1900-11-01,,66,41,0.00,,
1900-11-02,,73,52,0.00,,
1900-11-03,,53,40,0.00,,
1900-11-04,,54,37,0.00,,
1900-11-05,,59,37,0.00,,
1900-11-06,,54,40,0.00,,
1900-11-07,,62,31,0.00,,
1900-11-08,,68,47,0.02,,
1900-11-09,,56,,0.85,,
1900-11-10,,,34,0.17,,
1900-11-11,,48,30,0.00,,
1900-11-12,,50,39,0.00,,
1900-11-13,,51,34,0.00,,
1900-11-14,,41,37,0.00,,
1900-11-15,,37,25,0.00,,0.0
1900-11-16,,33,23,0.00,,
1900-11-17,,53,17,0.00,,
1900-11-18,,60,24,0.00,,
1900-11-19,,57,47,0.09,,
1900-11-20,,64,36,0.18,,
1900-11-21,,68,41,0.00,,
1900-11-22,,57,42,0.00,,
1900-11-23,,62,44,0.13,,
1900-11-24,,43,35,0.00,,
1900-11-25,,44,37,0.54,,
1900-11-26,,45,33,1.80,,
1900-11-27,,38,35,0.54,,
1900-11-28,,35,,0.06,,
1900-11-29,,40,22,0.00,,
1900-11-30,,39,28,0.86,,0.0
1900-12-01,,45,30,0.00,,
1900-12-02,,46,32,0.00,,
1900-12-03,,50,30,0.00,,
1900-12-04,,49,,0.00,,
1900-12-05,,,30,1.74,,
1900-12-06,,40,25,0.00,,
1900-12-07,,45,26,0.00,,
1900-12-08,,42,27,0.00,,
1900-12-09,,45,24,0.00,,
1900-12-10,,27,6,0.00,,
1900-12-11,,34,9,0.00,,
1900-12-12,,41,17,0.00,,
1900-12-13,,47,22,0.00,,
1900-12-14,,25,18,0.00,,
1900-12-15,,32,6,0.00,,0.0
1900-12-16,,25,7,0.05,,
1900-12-17,,33,7,0.00,,
1900-12-18,,44,8,0.00,,
1900-12-19,,50,18,0.00,,
1900-12-20,,47,27,0.00,,
1900-12-21,,36,23,0.00,,
1900-12-22,,46,24,0.00,,
1900-12-23,,56,31,0.00,,
1900-12-24,,60,45,0.26,,
1900-12-25,,47,30,0.00,,
1900-12-26,,41,30,0.00,,
1900-12-27,,33,18,0.00,,
1900-12-28,,41,20,0.00,,
1900-12-29,,36,19,0.00,,
1900-12-30,,46,22,0.00,,
1900-12-31,,42,34,0.48,,0.0
1901-01-01,,43,35,0.00,,
1901-01-02,,,14,0.00,,
1901-01-03,,,4,0.00,,
1901-01-04,,30,5,0.00,,
1901-01-05,,30,17,0.00,,
1901-01-06,,37,6,0.00,,
1901-01-07,,41,26,0.00,,
1901-01-08,,44,24,0.00,,
1901-01-09,,51,27,0.00,,
1901-01-10,,,26,0.00,,
1901-01-11,,32,18,0.51,,
1901-01-12,,33,21,0.89,,
1901-01-13,,34,19,0.00,,
1901-01-14,,35,10,0.00,,
1901-01-15,,40,19,0.00,,5.0
1901-01-16,,46,34,0.09,,
1901-01-17,,44,33,0.00,,
1901-01-18,,37,26,0.10,,
1901-01-19,,,3,0.00,,
1901-01-20,,40,,0.00,,
1901-01-21,,45,6,0.00,,
1901-01-22,,56,27,0.00,,
1901-01-23,,33,14,0.00,,
1901-01-24,,37,20,0.00,,
1901-01-25,,38,27,0.00,,
1901-01-26,,38,24,0.00,,
1901-01-27,,35,20,0.00,,
1901-01-28,,35,19,0.00,,
1901-01-29,,30,,0.00,,
1901-01-30,,30,13,0.00,,
1901-01-31,,30,19,0.14,,3.0
1901-02-01,,33,11,0.09,,
1901-02-02,,29,10,0.00,,
1901-02-03,,32,12,0.00,,
1901-02-04,,36,21,0.05,,
1901-02-05,,,20,0.78,,
1901-02-06,,,11,0.00,,
1901-02-07,,27,9,0.00,,
1901-02-08,,28,10,0.00,,
1901-02-09,,29,8,0.00,,
1901-02-10,,28,14,0.00,,
1901-02-11,,27,14,0.00,,
1901-02-12,,29,18,0.00,,
1901-02-13,,22,10,0.00,,
1901-02-14,,22,10,0.00,,
1901-02-15,,32,7,0.00,,0.0
1901-02-16,,40,18,0.00,,
1901-02-17,,36,28,0.01,,
1901-02-18,,38,25,0.00,,
1901-02-19,,39,24,0.00,,
1901-02-20,,35,17,0.00,,
1901-02-21,,,17,0.00,,
1901-02-22,,30,11,0.00,,
1901-02-23,,30,10,0.00,,
1901-02-24,,30,16,0.23,,
1901-02-25,,38,11,0.00,,
1901-02-26,,46,23,0.00,,
1901-02-27,,,17,0.00,,
1901-02-28,,29,10,0.00,,0.0
1901-03-01,,41,13,0.00,,
1901-03-02,,42,24,0.00,,
1901-03-03,,42,20,0.11,,
1901-03-04,,49,27,0.25,,
1901-03-05,,44,32,0.26,,
1901-03-06,,,12,0.00,,
1901-03-07,,37,7,0.00,,
1901-03-08,,47,14,0.00,,
1901-03-09,,46,36,0.10,,
1901-03-10,,,32,0.25,,
1901-03-11,,43,30,0.87,,
1901-03-12,,40,34,1.12,,
1901-03-13,,43,29,0.00,,
1901-03-14,,37,32,0.10,,
1901-03-15,,37,28,0.00,,0.0
1901-03-16,,40,29,0.00,,
1901-03-17,,43,22,0.00,,
1901-03-18,,52,28,0.00,,
1901-03-19,,,33,0.00,,
1901-03-20,,58,27,0.00,,
1901-03-21,,59,33,0.09,,
1901-03-22,,,33,1.50,,
1901-03-23,,50,29,0.00,,
1901-03-24,,48,33,0.00,,
1901-03-25,,50,38,0.10,,
1901-03-26,,,36,0.90,,
1901-03-27,,55,36,1.09,,
1901-03-28,,,34,0.00,,
1901-03-29,,,25,0.00,,
1901-03-30,,43,26,0.00,,
1901-03-31,,45,28,0.00,,0.0
1901-04-01,,52,32,0.00,,
1901-04-02,,49,38,0.00,,
1901-04-03,,44,37,0.10,,
1901-04-04,,45,37,1.50,,
1901-04-05,,,38,0.12,,
1901-04-06,,52,35,0.01,,
1901-04-07,,49,40,1.84,,
1901-04-08,,,39,0.14,,
1901-04-09,,44,39,0.00,,
1901-04-10,,47,39,0.15,,
1901-04-11,,49,37,0.07,,
1901-04-12,,61,33,0.00,,
1901-04-13,,60,34,0.00,,
1901-04-14,,57,32,0.00,,
1901-04-15,,,40,0.00,,0.0
1901-04-16,,48,37,0.59,,
1901-04-17,,49,38,0.13,,
1901-04-18,,,37,0.00,,
1901-04-19,,52,37,0.00,,
1901-04-20,,45,37,0.00,,
1901-04-21,,49,40,0.09,,
1901-04-22,,50,44,0.29,,
1901-04-23,,,40,0.05,,
1901-04-24,,45,41,0.04,,
1901-04-25,,46,41,2.40,,
1901-04-26,,52,39,0.74,,
1901-04-27,,60,37,0.00,,
1901-04-28,,70,33,0.00,,
1901-04-29,,79,41,0.00,,
1901-04-30,,,47,0.00,,0.0
1901-05-01,,57,41,0.27,,
1901-05-02,,52,36,0.00,,
1901-05-03,,54,45,0.93,,
1901-05-04,,62,39,0.00,,
1901-05-05,,56,47,0.00,,
1901-05-06,,70,39,0.00,,
1901-05-07,,75,45,0.00,,
1901-05-08,,68,47,0.00,,
1901-05-09,,65,45,0.00,,
1901-05-10,,,46,0.38,,
1901-05-11,,69,50,0.70,,
1901-05-12,,71,53,0.00,,
1901-05-13,,64,47,0.24,,
1901-05-14,,69,44,0.00,,
1901-05-15,,71,52,0.00,,0.0
1901-05-16,,70,45,0.00,,
1901-05-17,,76,47,0.00,,
1901-05-18,,,48,0.00,,
1901-05-19,,,47,1.13,,
1901-05-20,,57,44,1.40,,
1901-05-21,,80,44,0.00,,
1901-05-22,,85,,0.00,,
1901-05-23,,82,59,0.05,,
1901-05-24,,,57,0.00,,
1901-05-25,,,46,1.10,,
1901-05-26,,61,41,0.00,,
1901-05-27,,,45,0.33,,
1901-05-28,,57,47,0.88,,
1901-05-29,,58,49,0.00,,
1901-05-30,,70,47,0.00,,
1901-05-31,,53,47,0.00,,0.0
1901-06-01,,63,49,0.00,,
1901-06-02,,68,48,0.00,,
1901-06-03,,75,54,0.00,,
1901-06-04,,78,48,0.00,,
1901-06-05,,85,54,0.00,,
1901-06-06,,88,62,0.00,,
1901-06-07,,,62,0.00,,
1901-06-08,,,55,0.43,,
1901-06-09,,67,46,0.00,,
1901-06-10,,73,48,0.00,,
1901-06-11,,78,49,0.00,,
1901-06-12,,83,55,0.00,,
1901-06-13,,,56,0.00,,
1901-06-14,,79,57,0.00,,
1901-06-15,,,53,0.00,,0.0
1901-06-16,,71,44,0.00,,
1901-06-17,,78,47,0.00,,
1901-06-18,,80,49,0.00,,
1901-06-19,,75,49,0.00,,
1901-06-20,,78,53,0.00,,
1901-06-21,,79,59,0.03,,
1901-06-22,,80,65,0.46,,
1901-06-23,,81,64,0.00,,
1901-06-24,,79,61,0.11,,
1901-06-25,,88,61,0.06,,
1901-06-26,,90,64,0.00,,
1901-06-27,,92,67,0.00,,
1901-06-28,,98,71,0.00,,
1901-06-29,,94,72,0.00,,
1901-06-30,,94,71,0.00,,0.0
1901-07-01,,,70,0.00,,
1901-07-02,,,71,0.00,,
1901-07-03,,,70,0.00,,
1901-07-04,,87,62,0.00,,
1901-07-05,,,64,0.00,,
1901-07-06,,73,64,0.00,,
1901-07-07,,88,60,0.00,,
1901-07-08,,85,64,0.00,,
1901-07-09,,85,63,0.00,,
1901-07-10,,83,61,0.00,,
1901-07-11,,88,64,0.00,,
1901-07-12,,,64,0.88,,
1901-07-13,,83,53,0.00,,
1901-07-14,,89,61,0.00,,
1901-07-15,,91,72,0.00,,0.0
1901-07-16,,93,76,0.00,,
1901-07-17,,85,73,0.00,,
1901-07-18,,92,71,0.25,,
1901-07-19,,85,66,0.00,,
1901-07-20,,84,60,0.00,,
1901-07-21,,90,63,0.00,,
1901-07-22,,94,63,0.00,,
1901-07-23,,,67,0.00,,
1901-07-24,,90,63,0.00,,
1901-07-25,,,53,0.95,,
1901-07-26,,71,56,0.00,,
1901-07-27,,79,54,0.00,,
1901-07-28,,,59,0.00,,
1901-07-29,,69,59,1.98,,
1901-07-30,,87,60,0.00,,
1901-07-31,,88,66,0.00,,0.0
1901-08-01,,,60,0.00,,
1901-08-02,,,57,0.00,,
1901-08-03,,,60,0.00,,
1901-08-04,,79,69,0.00,,
1901-08-05,,79,59,0.07,,
1901-08-06,,76,51,0.00,,
1901-08-07,,75,62,0.19,,
1901-08-08,,85,60,1.18,,
1901-08-09,,81,63,0.00,,
1901-08-10,,85,62,0.00,,
1901-08-11,,87,70,0.07,,
1901-08-12,,,63,0.00,,
1901-08-13,,77,61,0.00,,
1901-08-14,,78,62,0.00,,
1901-08-15,,79,61,0.00,,0.0
1901-08-16,,85,67,0.00,,
1901-08-17,,87,67,0.00,,
1901-08-18,,,63,0.09,,
1901-08-19,,75,60,0.00,,
1901-08-20,,79,60,0.09,,
1901-08-21,,77,66,0.00,,
1901-08-22,,80,62,0.00,,
1901-08-23,,83,63,0.00,,
1901-08-24,,89,69,0.00,,
1901-08-25,,,67,2.26,,
1901-08-26,,79,66,0.00,,
1901-08-27,,81,58,0.00,,
1901-08-28,,80,57,0.00,,
1901-08-29,,84,56,0.00,,
1901-08-30,,83,58,0.00,,
1901-08-31,,77,58,0.00,,
1901-09-01,,,64,0.05,,
1901-09-02,,76,57,0.63,,
1901-09-03,,78,60,0.00,,
1901-09-04,,83,60,0.00,,
1901-09-05,,89,62,0.00,,
1901-09-06,,86,62,0.00,,
1901-09-07,,89,63,0.00,,
1901-09-08,,,60,0.00,,
1901-09-09,,77,48,0.00,,
1901-09-10,,75,48,0.00,,
1901-09-11,,77,60,0.99,,
1901-09-12,,76,58,0.12,,
1901-09-13,,79,65,0.23,,
1901-09-14,,79,57,0.00,,
1901-09-15,,78,58,0.00,,0.0
1901-09-16,,83,63,0.34,,
1901-09-17,,,60,0.00,,
1901-09-18,,,57,0.52,,
1901-09-19,,68,51,0.24,,
1901-09-20,,59,43,0.00,,
1901-09-21,,67,40,0.12,,
1901-09-22,,71,42,0.00,,
1901-09-23,,77,52,0.00,,
1901-09-24,,83,57,0.00,,
1901-09-25,,,41,0.00,,
1901-09-26,,64,38,0.00,,
1901-09-27,,71,42,0.00,,
1901-09-28,,76,46,0.00,,
1901-09-29,,75,56,0.44,,
1901-09-30,,78,65,0.10,,0.0
1901-10-01,,,46,0.00,,
1901-10-02,,73,51,0.00,,
1901-10-03,,,57,0.61,,
1901-10-04,,61,40,0.00,,
1901-10-05,,62,37,0.00,,
1901-10-06,,,37,0.13,,
1901-10-07,,54,37,0.00,,
1901-10-08,,59,37,0.00,,
1901-10-09,,,47,0.00,,
1901-10-10,,74,52,0.00,,
1901-10-11,,78,56,0.00,,
1901-10-12,,,54,0.00,,
1901-10-13,,69,,0.00,,
1901-10-14,,,59,0.46,,
1901-10-15,,64,47,1.67,,0.0
1901-10-16,,68,40,0.00,,
1901-10-17,,68,45,0.00,,
1901-10-18,,,40,0.00,,
1901-10-19,,66,37,0.00,,
1901-10-20,,60,35,0.00,,
1901-10-21,,59,35,0.00,,
1901-10-22,,66,36,0.00,,
1901-10-23,,75,44,0.00,,
1901-10-24,,,44,0.00,,
1901-10-25,,52,34,0.00,,
1901-10-26,,64,30,0.00,,
1901-10-27,,64,47,0.00,,
1901-10-28,,,35,0.00,,
1901-10-29,,54,24,0.00,,
1901-10-30,,65,31,0.00,,
1901-10-31,,71,44,0.00,,0.0
1901-11-01,,65,47,0.00,0.0,
1901-11-02,,,41,0.00,0.0,
1901-11-03,,54,34,0.00,0.0,
1901-11-04,,49,34,0.00,0.0,
1901-11-05,,55,28,0.00,0.0,
1901-11-06,,50,35,0.00,0.0,
1901-11-07,,49,23,0.00,0.0,
1901-11-08,,51,32,0.00,0.0,
1901-11-09,,,34,0.00,0.0,
1901-11-10,,36,29,0.00,0.0,
1901-11-11,,34,21,0.00,0.0,
1901-11-12,,39,30,0.15,0.0,
1901-11-13,,39,28,0.17,0.0,
1901-11-14,,39,29,0.00,0.0,
1901-11-15,,43,29,0.00,0.0,0.0
1901-11-16,,,29,0.00,0.0,
1901-11-17,,43,33,0.00,0.0,
1901-11-18,,44,29,0.00,0.0,
1901-11-19,,55,32,0.11,0.0,
1901-11-20,,39,24,0.08,0.0,
1901-11-21,,42,31,0.00,0.0,
1901-11-22,,48,22,0.00,0.0,
1901-11-23,,46,30,0.00,0.0,
1901-11-24,,44,32,0.18,0.0,
1901-11-25,,40,34,2.07,0.0,
1901-11-26,,,28,0.04,0.0,
1901-11-27,,31,14,0.00,0.0,
1901-11-28,,30,8,0.00,0.0,
1901-11-29,,29,,0.00,0.0,
1901-11-30,,38,17,0.00,0.0,0.0
1901-12-01,,50,21,0.00,,
1901-12-02,,59,37,0.00,,
1901-12-03,,54,,0.20,,
1901-12-04,,,20,1.68,,
1901-12-05,,23,9,0.00,,
1901-12-06,,30,5,0.00,,
1901-12-07,,26,9,0.00,,
1901-12-08,,46,19,0.00,,
1901-12-09,,54,28,0.00,,
1901-12-10,,51,38,0.85,,
1901-12-11,,44,38,0.00,,
1901-12-12,,43,31,0.00,,
1901-12-13,,62,29,0.00,,
1901-12-14,,64,37,0.08,,
1901-12-15,,60,,0.96,,0.0
1901-12-16,,,11,0.52,,
1901-12-17,,19,9,0.00,,
1901-12-18,,25,11,0.15,,
1901-12-19,,23,8,0.00,,
1901-12-20,,23,8,0.00,,
1901-12-21,,27,12,0.00,,
1901-12-22,,35,1,0.00,,
1901-12-23,,38,15,0.00,,
1901-12-24,,,30,0.74,,
1901-12-25,,38,,0.02,,
1901-12-26,,42,25,0.00,,
1901-12-27,,38,32,0.81,,
1901-12-28,,42,22,0.08,,
1901-12-29,,56,31,0.68,,
1901-12-30,,43,38,1.36,,
1901-12-31,,41,26,0.11,,0.0
1902-01-01,,26,5,0.00,,
1902-01-02,,29,9,0.00,,
1902-01-03,,,24,0.06,,
1902-01-04,,25,4,0.00,,
1902-01-05,,26,7,0.00,,
1902-01-06,,34,19,0.00,,
1902-01-07,,28,23,0.00,,
1902-01-08,,23,7,0.59,,
1902-01-09,,34,13,0.00,,
1902-01-10,,24,18,0.01,,
1902-01-11,,41,22,0.02,,
